datetime,tempmax,tempmin,dew,humidity,precip,precipprob,precipcover,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,moonphase,weathercode,rain_sum,precipitation_hours,windspeed_10m_max,et0_fao_evapotranspiration,river_discharge
2017-11-23,0.43859649122807,0.483739837398374,0.5674603174603174,0.707882534775889,0.0,0.0,0.0,0.029002320185614855,0.5918708240534521,0.6341463414634134,0.07200000000000001,0.1313131313131313,0.5136759843703036,0.163265306122449,0.0,0.0,0.0,0.14406779661016952,0.41357027463651047,0.05654281098546042
2017-11-24,0.43859649122807,0.4390243902439024,0.5634920634920635,0.7403400309119013,0.0,0.0,0.0,0.06728538283062643,0.548162583518931,0.6898954703832771,0.032,0.15656565656565655,0.525097685602645,0.19387755102040816,0.03076923076923077,0.0,0.0,0.12288135593220342,0.40387722132471726,0.055331179321486276
2017-11-25,0.3464912280701755,0.49593495934959353,0.5634920634920635,0.7140649149922722,0.0,0.0,0.0,0.029002320185614855,0.3599665924276169,0.7560975609756113,0.121,0.19696969696969693,0.5356176735798016,0.22448979591836735,0.03076923076923077,0.0,0.0,0.13983050847457631,0.3893376413570275,0.05331179321486268
2017-11-26,0.29385964912280693,0.41463414634146345,0.5476190476190476,0.7542503863987637,0.0,0.0,0.0,0.029002320185614855,0.5406458797327395,0.7909407665505199,0.057999999999999996,0.15151515151515152,0.549443943492636,0.25510204081632654,0.0,0.0,0.0,0.0805084745762712,0.38287560581583197,0.052100161550888535
2017-11-27,0.33333333333333326,0.2642276422764228,0.5515873015873016,0.8114374034003093,0.0,0.0,0.0,0.037122969837587005,0.4871937639198218,0.7351916376306562,0.052000000000000005,0.18686868686868688,0.5305079651337542,0.29591836734693877,0.015384615384615385,0.0,0.0,0.0847457627118644,0.3505654281098546,0.05088852988691438
2017-11-28,0.30701754385964897,0.410569105691057,0.5793650793650793,0.7851622874806803,0.0,0.0,0.0,0.037122969837587005,0.3510579064587973,0.7386759581881535,0.102,0.17171717171717168,0.4863240156296964,0.326530612244898,0.015384615384615385,0.0,0.0,0.12711864406779663,0.33279483037156704,0.04967689822294023
2017-11-29,0.3114035087719298,0.36991869918699183,0.49603174603174605,0.707882534775889,0.0,0.0,0.0,0.03364269141531323,0.24136971046770603,0.8013937282229904,0.064,0.14646464646464646,0.5151788397956116,0.35714285714285715,0.0,0.0,0.0,0.13983050847457631,0.36348949919224555,0.048465266558966075
2017-11-30,0.36403508771929816,0.3130081300813008,0.4841269841269842,0.6816074188562598,0.0,0.0,0.0,0.03364269141531323,0.2951002227171492,0.7560975609756113,0.005,0.1616161616161616,0.5527502254283138,0.3979591836734694,0.0,0.0,0.0,0.13983050847457631,0.38287560581583197,0.0468497576736672
2017-12-01,0.30263157894736836,0.4065040650406504,0.5119047619047619,0.7156105100463681,0.0,0.0,0.0,0.10092807424593966,0.3157015590200445,0.7386759581881535,0.013999999999999999,0.1919191919191919,0.5587616471295461,0.42857142857142855,0.0,0.0,0.0,0.16949152542372883,0.39418416801292405,0.04604200323101777
2017-12-02,0.3552631578947367,0.3130081300813008,0.5079365079365079,0.7187017001545597,0.0,0.0,0.0,0.0591647331786543,0.2708797327394209,0.7700348432055719,0.078,0.17171717171717168,0.5704839194469492,0.45918367346938777,0.0,0.0,0.0,0.13983050847457631,0.4054927302100162,0.04442649434571891
2017-12-03,0.3728070175438596,0.3455284552845529,0.4563492063492063,0.6367851622874807,0.0,0.0,0.0,0.037122969837587005,0.2948218262806236,0.7839721254355396,0.177,0.1616161616161616,0.5758941989780584,0.5102040816326531,0.0,0.0,0.0,0.15677966101694915,0.40226171243941844,0.04402261712439419
2017-12-04,0.3421052631578947,0.3617886178861789,0.46031746031746024,0.6692426584234932,0.0,0.0,0.0,0.03364269141531323,0.20406458797327395,0.7351916376306562,0.43,0.21212121212121213,0.5668770664262098,0.5306122448979592,0.015384615384615385,0.0,0.0,0.16949152542372883,0.3812600969305331,0.04240710823909531
2017-12-05,0.29824561403508754,0.4024390243902439,0.46031746031746024,0.627511591962906,0.0,0.0,0.0,0.037122969837587005,0.23218262806236079,0.7282229965156759,0.585,0.18686868686868688,0.5662759242560865,0.5612244897959184,0.015384615384615385,0.0,0.0,0.07627118644067798,0.3861066235864297,0.04159935379644587
2017-12-06,0.26754385964912286,0.32113821138211385,0.47619047619047616,0.6908809891808347,0.0,0.0,0.0,0.04640371229698376,0.3201559020044543,0.7142857142857082,0.595,0.16666666666666666,0.5527502254283138,0.6020408163265306,0.015384615384615385,0.0,0.0,0.09745762711864411,0.369951534733441,0.04079159935379645
2017-12-07,0.35964912280701755,0.35365853658536583,0.4722222222222222,0.635239567233385,0.0,0.0,0.0,0.03364269141531323,0.30456570155902,0.7073170731707279,0.633,0.19696969696969693,0.5581605049594229,0.6326530612244898,0.015384615384615385,0.0,0.0,0.13983050847457631,0.39256865912762523,0.039176090468497585
2017-12-08,0.14912280701754388,0.4715447154471545,0.5119047619047619,0.7650695517774346,0.006500000000000001,1.0,0.25,0.1368909512761021,0.3310133630289532,0.7526132404181141,0.937,0.16666666666666666,0.22753231139164415,0.6734693877551021,0.7846153846153847,0.0016963528413910093,0.125,0.07627118644067798,0.25848142164781907,0.038368336025848146
2017-12-09,0.2192982456140351,0.548780487804878,0.6666666666666666,0.9551777434312212,0.002,1.0,0.0417,0.04176334106728538,0.22188195991091317,0.7595818815331015,0.9790000000000001,0.10606060606060605,0.17192666065524498,0.7040816326530612,0.9384615384615385,0.10474978795589482,0.7916666666666666,0.1991525423728814,0.15347334410339258,0.07794830371567044
2017-12-10,0.33333333333333326,0.6260162601626017,0.7182539682539683,0.931993817619784,0.02,1.0,0.0833,0.04176334106728538,0.2296770601336303,0.7526132404181141,0.9470000000000001,0.0606060606060606,0.2972648031259393,0.7653061224489797,0.9692307692307693,0.24427480916030533,0.7916666666666666,0.22881355932203393,0.10016155088852989,0.22536348949919224
2017-12-11,0.3508771929824561,0.6951219512195121,0.7579365079365079,0.958268933539413,0.017,1.0,0.0833,0.14617169373549885,0.4459910913140312,0.7038327526132377,0.701,0.09090909090909091,0.34565674782085964,0.7755102040816326,0.9692307692307693,0.08608990670059372,0.75,0.13559322033898305,0.059773828756058175,0.15549273021001617
2017-12-12,0.36403508771929816,0.6016260162601625,0.6944444444444445,0.8655332302936634,0.013999999999999999,1.0,0.2917,0.06264501160092809,0.6670378619153675,0.7456445993031338,0.282,0.1111111111111111,0.5181845506462278,0.8061224489795918,0.7846153846153847,0.0008481764206955047,0.08333333333333333,0.20338983050847462,0.25363489499192243,0.0815831987075929
2017-12-13,0.2894736842105263,0.508130081300813,0.6428571428571429,0.8330757341576509,0.0,0.0,0.0,0.016241299303944315,0.5999443207126949,0.7874564459930298,0.146,0.05555555555555556,0.4244063721070033,0.846938775510204,0.03076923076923077,0.0,0.0,0.12711864406779663,0.27140549273021003,0.057754442649434565
